,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,EnthalpyOfVaporization Value (kJ / mol),EnthalpyOfVaporization Uncertainty (kJ / mol),DielectricConstant Value (),DielectricConstant Uncertainty (),EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Density Value (g / ml),Density Uncertainty (g / ml),ExcessMolarVolume Value (cm ** 3 / mol),ExcessMolarVolume Uncertainty (cm ** 3 / mol),Source
8121,962b06d5bce141e8948f817723c233f9,293.15,101.0,Liquid,1,OCCOCCOCCOCCO,Solvent,1.0,,,,,,,,,,,,20.44,0.02,,,,,,,10.1016/j.jct.2007.09.004
8122,d51595ec1c0a4817992f04389f4fbc11,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.05,,OCCOCCOCCOCCO,Solvent,0.95,,,,,,,,20.13,0.02,,,,,,,10.1016/j.jct.2007.09.004
8123,b426f05150434101b4163f5d0ee0e95a,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.1,,OCCOCCOCCOCCO,Solvent,0.9,,,,,,,,19.82,0.02,,,,,,,10.1016/j.jct.2007.09.004
8124,fc451ae167bf44028530133be3844ec0,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.2,,OCCOCCOCCOCCO,Solvent,0.8,,,,,,,,19.18,0.02,,,,,,,10.1016/j.jct.2007.09.004
8125,9cc1ad6e2f194b3dbb348c596d4fe97e,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.3002,,OCCOCCOCCOCCO,Solvent,0.6998,,,,,,,,18.49,0.02,,,,,,,10.1016/j.jct.2007.09.004
8126,4e44e63d33f74c91a889416e06842ed3,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.4001,,OCCOCCOCCOCCO,Solvent,0.5999,,,,,,,,17.73,0.02,,,,,,,10.1016/j.jct.2007.09.004
8127,bd1d44035f3f4d8ab7f869f52103b31c,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.5003,,OCCOCCOCCOCCO,Solvent,0.49970000000000003,,,,,,,,16.88,0.02,,,,,,,10.1016/j.jct.2007.09.004
8128,902f52b4257d40c2a682c8712cccc35b,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.6,,OCCOCCOCCOCCO,Solvent,0.4,,,,,,,,15.95,0.02,,,,,,,10.1016/j.jct.2007.09.004
8129,351f40dcca4c401e83e4664736fc459f,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.7002,,OCCOCCOCCOCCO,Solvent,0.29979999999999996,,,,,,,,14.99,0.02,,,,,,,10.1016/j.jct.2007.09.004
8130,4b002f2749894c37a794b36ca4a533eb,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.7999,,OCCOCCOCCOCCO,Solvent,0.20009999999999994,,,,,,,,14.01,0.02,,,,,,,10.1016/j.jct.2007.09.004
8131,efaec43585694c28b38c1984f0aece43,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.9,,OCCOCCOCCOCCO,Solvent,0.09999999999999998,,,,,,,,12.96,0.02,,,,,,,10.1016/j.jct.2007.09.004
8132,9655d14afe0f4682a3510ebcffebf7d5,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.9501,,OCCOCCOCCOCCO,Solvent,0.049900000000000055,,,,,,,,12.38,0.02,,,,,,,10.1016/j.jct.2007.09.004
8133,54bcb846aced4dfdb661499464be72ff,293.15,101.0,Liquid,1,CCCOCCO,Solvent,1.0,,,,,,,,,,,,11.76,0.02,,,,,,,10.1016/j.jct.2007.09.004
8134,5978117e8eba4bd4b34c206ecac72142,298.15,101.0,Liquid,1,OCCOCCOCCOCCO,Solvent,1.0,,,,,,,,,,,,19.91,0.02,,,,,,,10.1016/j.jct.2007.09.004
8135,73fb3134c12b451293d0194e773bda4f,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.05,,OCCOCCOCCOCCO,Solvent,0.95,,,,,,,,19.58,0.02,,,,,,,10.1016/j.jct.2007.09.004
8136,06a6148b70da4d1db1cb51412d1ad8f1,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.1,,OCCOCCOCCOCCO,Solvent,0.9,,,,,,,,19.26,0.02,,,,,,,10.1016/j.jct.2007.09.004
8137,f35a6e608b3a46e2b1fe0a9614c63b7a,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.2,,OCCOCCOCCOCCO,Solvent,0.8,,,,,,,,18.62,0.02,,,,,,,10.1016/j.jct.2007.09.004
8138,6def69124dda405d80e13d332d873acb,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.3002,,OCCOCCOCCOCCO,Solvent,0.6998,,,,,,,,17.95,0.02,,,,,,,10.1016/j.jct.2007.09.004
8139,cbc3bf6a21674d0e9fd0b20d46756f57,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.4001,,OCCOCCOCCOCCO,Solvent,0.5999,,,,,,,,17.21,0.02,,,,,,,10.1016/j.jct.2007.09.004
8140,c2a98cec99a94d26a704a6ea265afdbf,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.5003,,OCCOCCOCCOCCO,Solvent,0.49970000000000003,,,,,,,,16.4,0.02,,,,,,,10.1016/j.jct.2007.09.004
8141,ee07ba3dd5424253876f67f24ae48fec,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.6,,OCCOCCOCCOCCO,Solvent,0.4,,,,,,,,15.53,0.02,,,,,,,10.1016/j.jct.2007.09.004
8142,b1e6e6f5a0e148d3b6ceb9a3f90007b6,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.7002,,OCCOCCOCCOCCO,Solvent,0.29979999999999996,,,,,,,,14.61,0.02,,,,,,,10.1016/j.jct.2007.09.004
8143,1b709ba3028a466ea788856d1a40cf9f,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.7999,,OCCOCCOCCOCCO,Solvent,0.20009999999999994,,,,,,,,13.64,0.02,,,,,,,10.1016/j.jct.2007.09.004
8144,665424e07cd945ccae3c3b839ce44c8b,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.9,,OCCOCCOCCOCCO,Solvent,0.09999999999999998,,,,,,,,12.62,0.02,,,,,,,10.1016/j.jct.2007.09.004
8145,6280c08d837749cd857cc31502deb279,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.9501,,OCCOCCOCCOCCO,Solvent,0.049900000000000055,,,,,,,,12.07,0.02,,,,,,,10.1016/j.jct.2007.09.004
8146,84033b4a252d432eb1b6173216f88238,298.15,101.0,Liquid,1,CCCOCCO,Solvent,1.0,,,,,,,,,,,,11.5,0.02,,,,,,,10.1016/j.jct.2007.09.004
8147,9c2303ceaaea479690eba266b4e6beb7,303.15,101.0,Liquid,1,OCCOCCOCCOCCO,Solvent,1.0,,,,,,,,,,,,19.35,0.02,,,,,,,10.1016/j.jct.2007.09.004
8148,8d6625cea8f1432d838ad40b8ec92b6f,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.05,,OCCOCCOCCOCCO,Solvent,0.95,,,,,,,,19.01,0.02,,,,,,,10.1016/j.jct.2007.09.004
8149,7c2fe9d266f444febe2143562bc50f21,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.1,,OCCOCCOCCOCCO,Solvent,0.9,,,,,,,,18.68,0.02,,,,,,,10.1016/j.jct.2007.09.004
8150,233490f8509747a4aee3e297094316a2,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.2,,OCCOCCOCCOCCO,Solvent,0.8,,,,,,,,18.05,0.02,,,,,,,10.1016/j.jct.2007.09.004
8151,70c3165576a0437ab80769a3edd45471,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.3002,,OCCOCCOCCOCCO,Solvent,0.6998,,,,,,,,17.39,0.02,,,,,,,10.1016/j.jct.2007.09.004
8152,d846f276ff4e47cbb8b712c4b5165a8d,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.4001,,OCCOCCOCCOCCO,Solvent,0.5999,,,,,,,,16.69,0.02,,,,,,,10.1016/j.jct.2007.09.004
8153,6f426afeefa64c9db2684f568f53afaf,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.5003,,OCCOCCOCCOCCO,Solvent,0.49970000000000003,,,,,,,,15.91,0.02,,,,,,,10.1016/j.jct.2007.09.004
8154,6d9ac50ed83b4ef1aaf66073f3f1d3a6,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.6,,OCCOCCOCCOCCO,Solvent,0.4,,,,,,,,15.07,0.02,,,,,,,10.1016/j.jct.2007.09.004
8155,d836a03d253c48c997538b7110791b17,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.7002,,OCCOCCOCCOCCO,Solvent,0.29979999999999996,,,,,,,,14.18,0.02,,,,,,,10.1016/j.jct.2007.09.004
8156,c2262a37149a4cceab28767ef8309685,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.7999,,OCCOCCOCCOCCO,Solvent,0.20009999999999994,,,,,,,,13.24,0.02,,,,,,,10.1016/j.jct.2007.09.004
8157,35dc10ab37a041baa0d2781929bbb17b,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.9,,OCCOCCOCCOCCO,Solvent,0.09999999999999998,,,,,,,,12.26,0.02,,,,,,,10.1016/j.jct.2007.09.004
8158,5cdada422b3a4336bf51d89b91cc343e,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.9501,,OCCOCCOCCOCCO,Solvent,0.049900000000000055,,,,,,,,11.73,0.02,,,,,,,10.1016/j.jct.2007.09.004
8159,3be5c3869bd84f199da56c4abdfc8c46,303.15,101.0,Liquid,1,CCCOCCO,Solvent,1.0,,,,,,,,,,,,11.19,0.02,,,,,,,10.1016/j.jct.2007.09.004
8160,fc958b21473149ffad720a31b71a5885,293.15,101.0,Liquid,1,OCCOCCOCCOCCO,Solvent,1.0,,,,,,,,,,,,,,,,1.1234300000000004,0.0009400000000000002,,,10.1016/j.jct.2007.09.004
8161,3f9adaa859d141baa94e0521ee00de08,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.05,,OCCOCCOCCOCCO,Solvent,0.95,,,,,,,,,,,,1.1168100000000003,0.0009300000000000003,,,10.1016/j.jct.2007.09.004
8162,f49972e2316d4c27bdda274bd11007ff,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.0996,,OCCOCCOCCOCCO,Solvent,0.9004,,,,,,,,,,,,1.1099400000000004,0.0009200000000000002,,,10.1016/j.jct.2007.09.004
8163,3c0431e075704621b87548d7bebb3791,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.1997,,OCCOCCOCCOCCO,Solvent,0.8003,,,,,,,,,,,,1.0951500000000003,0.0009050000000000002,,,10.1016/j.jct.2007.09.004
8164,6096419da92e414a9c1cf869e43f7679,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.3,,OCCOCCOCCOCCO,Solvent,0.7,,,,,,,,,,,,1.07909,0.0008850000000000003,,,10.1016/j.jct.2007.09.004
8165,751161e6ed2c4d048c1b5ef2737e23e8,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.4012,,OCCOCCOCCOCCO,Solvent,0.5988,,,,,,,,,,,,1.0614300000000003,0.0008650000000000002,,,10.1016/j.jct.2007.09.004
8166,98aec1cf83d744bea901a8cb35d9dacb,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.5,,OCCOCCOCCOCCO,Solvent,0.5,,,,,,,,,,,,1.0426000000000002,0.0008450000000000002,,,10.1016/j.jct.2007.09.004
8167,e555e283856744d29d066dec6e08e55a,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.6,,OCCOCCOCCOCCO,Solvent,0.4,,,,,,,,,,,,1.0216400000000003,0.0008200000000000002,,,10.1016/j.jct.2007.09.004
8168,ca0cd34e04dd484c8ade0a34b64ce518,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.7,,OCCOCCOCCOCCO,Solvent,0.30000000000000004,,,,,,,,,,,,0.9985100000000002,0.0007950000000000002,,,10.1016/j.jct.2007.09.004
8169,f94f2ec534bd4f029df6b82de77a1b3f,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.8,,OCCOCCOCCOCCO,Solvent,0.19999999999999996,,,,,,,,,,,,0.9730300000000002,0.0007650000000000002,,,10.1016/j.jct.2007.09.004
8170,6f4868f678d34ed8851a6b971538f430,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.9,,OCCOCCOCCOCCO,Solvent,0.09999999999999998,,,,,,,,,,,,0.9448200000000003,0.0007350000000000002,,,10.1016/j.jct.2007.09.004
8171,74313933c412493982bdca47a43b273b,293.15,101.0,Liquid,2,CCCOCCO,Solvent,0.95,,OCCOCCOCCOCCO,Solvent,0.050000000000000044,,,,,,,,,,,,0.9295400000000001,0.0007200000000000002,,,10.1016/j.jct.2007.09.004
8172,59b50642541b4a63af57880880c32b45,293.15,101.0,Liquid,1,CCCOCCO,Solvent,1.0,,,,,,,,,,,,,,,,0.9133100000000002,0.0007000000000000001,,,10.1016/j.jct.2007.09.004
8173,649094c491814b39ba7d543f10fe5b31,298.15,101.0,Liquid,1,OCCOCCOCCOCCO,Solvent,1.0,,,,,,,,,,,,,,,,1.1201900000000002,0.0009700000000000002,,,10.1016/j.jct.2007.09.004
8174,db0155b3469b4640881bed0bce34dfe9,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.05,,OCCOCCOCCOCCO,Solvent,0.95,,,,,,,,,,,,1.1134100000000005,0.0009600000000000002,,,10.1016/j.jct.2007.09.004
8175,8fb11215fff74fcb9d412af6233a0bd2,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.0996,,OCCOCCOCCOCCO,Solvent,0.9004,,,,,,,,,,,,1.1063800000000004,0.0009550000000000002,,,10.1016/j.jct.2007.09.004
8176,9285fd9bf4fc4826b55bdf8f6d5b96a6,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.1997,,OCCOCCOCCOCCO,Solvent,0.8003,,,,,,,,,,,,1.0914000000000004,0.0009350000000000003,,,10.1016/j.jct.2007.09.004
8177,a387b8492f7a45deaead63cee2170662,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.3,,OCCOCCOCCOCCO,Solvent,0.7,,,,,,,,,,,,1.0751600000000003,0.0009150000000000002,,,10.1016/j.jct.2007.09.004
8178,23b9d56244d24d12a0a76652d67d992e,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.4012,,OCCOCCOCCOCCO,Solvent,0.5988,,,,,,,,,,,,1.0573100000000002,0.0008950000000000002,,,10.1016/j.jct.2007.09.004
8179,77e69d0fcfd44ae69a6600d446c571e6,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.5,,OCCOCCOCCOCCO,Solvent,0.5,,,,,,,,,,,,1.0382500000000003,0.0008750000000000002,,,10.1016/j.jct.2007.09.004
8180,235c9d9f8af54d39a50b1fd37ceace46,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.6,,OCCOCCOCCOCCO,Solvent,0.4,,,,,,,,,,,,1.0170600000000003,0.0008500000000000002,,,10.1016/j.jct.2007.09.004
8181,30cdea19e33c48f48b7d0613ca342ef4,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.7,,OCCOCCOCCOCCO,Solvent,0.30000000000000004,,,,,,,,,,,,0.9937500000000002,0.0008250000000000001,,,10.1016/j.jct.2007.09.004
8182,aacc94846df84f1380de7787437b0757,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.8,,OCCOCCOCCOCCO,Solvent,0.19999999999999996,,,,,,,,,,,,0.9680900000000002,0.0007950000000000002,,,10.1016/j.jct.2007.09.004
8183,f07a125051dd461198a473f29c282455,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.9,,OCCOCCOCCOCCO,Solvent,0.09999999999999998,,,,,,,,,,,,0.9397700000000002,0.0007650000000000002,,,10.1016/j.jct.2007.09.004
8184,13832b6025a448d0a12b6c96e2f3067a,298.15,101.0,Liquid,2,CCCOCCO,Solvent,0.95,,OCCOCCOCCOCCO,Solvent,0.050000000000000044,,,,,,,,,,,,0.9244300000000002,0.0007500000000000002,,,10.1016/j.jct.2007.09.004
8185,50e64b5e2e1f4673b622afcd1a9bdf4c,298.15,101.0,Liquid,1,CCCOCCO,Solvent,1.0,,,,,,,,,,,,,,,,0.9081900000000003,0.0007300000000000002,,,10.1016/j.jct.2007.09.004
8186,31d038dae2dd4c2cb8eb5d32eb87d774,303.15,101.0,Liquid,1,OCCOCCOCCOCCO,Solvent,1.0,,,,,,,,,,,,,,,,1.1169400000000003,0.0010000000000000002,,,10.1016/j.jct.2007.09.004
8187,2d94a3d4000d4406b53950cfeee09205,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.05,,OCCOCCOCCOCCO,Solvent,0.95,,,,,,,,,,,,1.1100200000000002,0.0009900000000000002,,,10.1016/j.jct.2007.09.004
8188,4cb4614eb8774499817671f5f4f5fd55,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.0996,,OCCOCCOCCOCCO,Solvent,0.9004,,,,,,,,,,,,1.1028900000000004,0.0009850000000000002,,,10.1016/j.jct.2007.09.004
8189,ccd05f9631224bd199cf4a8cf44dc425,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.1997,,OCCOCCOCCOCCO,Solvent,0.8003,,,,,,,,,,,,1.0876900000000003,0.0009650000000000001,,,10.1016/j.jct.2007.09.004
8190,fe2ec967f16840c198ad12353eb34a6d,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.3,,OCCOCCOCCOCCO,Solvent,0.7,,,,,,,,,,,,1.0711900000000003,0.0009500000000000002,,,10.1016/j.jct.2007.09.004
8191,13dc57d55c5541829e90294be005600b,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.4012,,OCCOCCOCCOCCO,Solvent,0.5988,,,,,,,,,,,,1.0530700000000002,0.0009250000000000003,,,10.1016/j.jct.2007.09.004
8192,0f2d0811cdd4487aa5f31c8726fe6d61,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.5,,OCCOCCOCCOCCO,Solvent,0.5,,,,,,,,,,,,1.0337700000000003,0.0009050000000000002,,,10.1016/j.jct.2007.09.004
8193,392002c55cb54a86b291559ccd24330f,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.6,,OCCOCCOCCOCCO,Solvent,0.4,,,,,,,,,,,,1.0123900000000001,0.0008800000000000002,,,10.1016/j.jct.2007.09.004
8194,406362ecaff147a3a00d553ad064bbb6,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.7,,OCCOCCOCCOCCO,Solvent,0.30000000000000004,,,,,,,,,,,,0.9889300000000002,0.0008550000000000002,,,10.1016/j.jct.2007.09.004
8195,7389b330944c478d8af84586c0fb5fca,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.8,,OCCOCCOCCOCCO,Solvent,0.19999999999999996,,,,,,,,,,,,0.9631600000000002,0.0008250000000000001,,,10.1016/j.jct.2007.09.004
8196,a43781e26ee948998e45aefbde58fd54,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.9,,OCCOCCOCCOCCO,Solvent,0.09999999999999998,,,,,,,,,,,,0.9347000000000003,0.0007950000000000002,,,10.1016/j.jct.2007.09.004
8197,0ce0ec8e969e42d3ba9c7245a4f5e989,303.15,101.0,Liquid,2,CCCOCCO,Solvent,0.95,,OCCOCCOCCOCCO,Solvent,0.050000000000000044,,,,,,,,,,,,0.9193400000000003,0.0007750000000000002,,,10.1016/j.jct.2007.09.004
8198,1ad7b2b5cf1a4b14819d59a67ac3e305,303.15,101.0,Liquid,1,CCCOCCO,Solvent,1.0,,,,,,,,,,,,,,,,0.9031100000000002,0.0007600000000000002,,,10.1016/j.jct.2007.09.004
8199,4f9a9e4384844302838650a49bfe8a48,298.15,101.325,Liquid + Gas,1,COc1ccccc1O,Solvent,1.0,,,,,,,,,,62.6,0.55,,,,,,,,,10.1021/je025641j
8200,4d949f736f794bfab50a753dcea08386,298.15,101.325,Liquid + Gas,1,COc1cccc(O)c1,Solvent,1.0,,,,,,,,,,75.9,0.9,,,,,,,,,10.1021/je025641j
8201,d5d4cc095806419e98177ad59e18de4d,298.15,101.325,Liquid + Gas,1,COc1cccc(O)c1OC,Solvent,1.0,,,,,,,,,,76.5,0.85,,,,,,,,,10.1021/je025641j
8202,58446ac8c1c843ab941ef5e092e0b5e0,298.15,101.0,Liquid,2,OCCO,Solvent,0.8986,,O,Solvent,0.1014,,,,,,,,,,-0.174,0.0015,,,,,10.1016/j.tca.2009.06.004
8203,e30327a20c0142009fbc82c44df14777,298.15,101.0,Liquid,2,OCCO,Solvent,0.8006,,O,Solvent,0.1994,,,,,,,,,,-0.337,0.002,,,,,10.1016/j.tca.2009.06.004
8204,14f8fd2a66f54ad1a38538103dc9ceed,298.15,101.0,Liquid,2,OCCO,Solvent,0.7908999999999999,,O,Solvent,0.2091,,,,,,,,,,-0.347,0.0025,,,,,10.1016/j.tca.2009.06.004
8205,4d9f82a513a2476085d5ce54596a942b,298.15,101.0,Liquid,2,OCCO,Solvent,0.6949000000000001,,O,Solvent,0.3051,,,,,,,,,,-0.48,0.003,,,,,10.1016/j.tca.2009.06.004
8206,e0b5463fc6f749b7adc47dd1f2eaf525,298.15,101.0,Liquid,2,OCCO,Solvent,0.6326,,O,Solvent,0.3674,,,,,,,,,,-0.559,0.0035,,,,,10.1016/j.tca.2009.06.004
8207,b35d490f01ad4eb4a132fc77e6ebb2a2,298.15,101.0,Liquid,2,OCCO,Solvent,0.6005,,O,Solvent,0.3995,,,,,,,,,,-0.59,0.0035,,,,,10.1016/j.tca.2009.06.004
8208,e0c6a739d3664f8eb661f0c00e59da8b,298.15,101.0,Liquid,2,OCCO,Solvent,0.5193,,O,Solvent,0.4807,,,,,,,,,,-0.64,0.0035,,,,,10.1016/j.tca.2009.06.004
8209,9317c7320ffd4cd5bd20bd2b5747a8f2,298.15,101.0,Liquid,2,OCCO,Solvent,0.4545,,O,Solvent,0.5455,,,,,,,,,,-0.666,0.004,,,,,10.1016/j.tca.2009.06.004
8210,fb829e4ba7764c51a931bc70e49bcca0,298.15,101.0,Liquid,2,OCCO,Solvent,0.38560000000000005,,O,Solvent,0.6144,,,,,,,,,,-0.698,0.004,,,,,10.1016/j.tca.2009.06.004
8211,805ef6b222d44c2f86cd3a39d745e2f7,298.15,101.0,Liquid,2,OCCO,Solvent,0.33099999999999996,,O,Solvent,0.669,,,,,,,,,,-0.715,0.004,,,,,10.1016/j.tca.2009.06.004
8212,7aa7a9fb7eec48b490f7bed89e257b79,298.15,101.0,Liquid,2,OCCO,Solvent,0.20509999999999995,,O,Solvent,0.7949,,,,,,,,,,-0.681,0.004,,,,,10.1016/j.tca.2009.06.004
8213,bd5090b72fa74c8b9a307178e70c2587,298.15,101.0,Liquid,2,OCCO,Solvent,0.13439999999999996,,O,Solvent,0.8656,,,,,,,,,,-0.57,0.0035,,,,,10.1016/j.tca.2009.06.004
8214,d06b3c14295b40c287e4465a0d6590a2,298.15,101.0,Liquid,2,OCCO,Solvent,0.08499999999999996,,O,Solvent,0.915,,,,,,,,,,-0.423,0.0025,,,,,10.1016/j.tca.2009.06.004
8215,c3c74425b874478ead9d490644ee02e5,298.15,101.0,Liquid,2,OCCOCCO,Solvent,0.8974,,O,Solvent,0.1026,,,,,,,,,,-0.275,0.002,,,,,10.1016/j.tca.2009.06.004
8216,ea746490d5f9419b9d572b4f57ee04fc,298.15,101.0,Liquid,2,OCCOCCO,Solvent,0.7988,,O,Solvent,0.2012,,,,,,,,,,-0.511,0.003,,,,,10.1016/j.tca.2009.06.004
8217,9600993aabd44b06b2f74fbec9994452,298.15,101.0,Liquid,2,OCCOCCO,Solvent,0.7906,,O,Solvent,0.2094,,,,,,,,,,-0.521,0.003,,,,,10.1016/j.tca.2009.06.004
8218,fd1279dac5c243fca28fa649c80a43c2,298.15,101.0,Liquid,2,OCCOCCO,Solvent,0.6933,,O,Solvent,0.3067,,,,,,,,,,-0.741,0.004,,,,,10.1016/j.tca.2009.06.004
8219,658a62a892c54e59a68ab7eee379fa22,298.15,101.0,Liquid,2,OCCOCCO,Solvent,0.5932,,O,Solvent,0.4068,,,,,,,,,,-0.931,0.005,,,,,10.1016/j.tca.2009.06.004
8220,103b09d8e90c47e695238ddc742c4edd,298.15,101.0,Liquid,2,OCCOCCO,Solvent,0.5063,,O,Solvent,0.4937,,,,,,,,,,-1.039,0.0055,,,,,10.1016/j.tca.2009.06.004
8221,6fe4987bebbe43e99f3fb39ce63063c0,298.15,101.0,Liquid,2,OCCOCCO,Solvent,0.4982,,O,Solvent,0.5018,,,,,,,,,,-1.066,0.006,,,,,10.1016/j.tca.2009.06.004
8222,f9a9675a988a49e896553fdefe7bcf75,298.15,101.0,Liquid,2,OCCOCCO,Solvent,0.39970000000000006,,O,Solvent,0.6003,,,,,,,,,,-1.192,0.0065,,,,,10.1016/j.tca.2009.06.004
8223,8afc6ca0b0ee48b49df244663ef21dbf,298.15,101.0,Liquid,2,OCCOCCO,Solvent,0.3004,,O,Solvent,0.6996,,,,,,,,,,-1.245,0.0065,,,,,10.1016/j.tca.2009.06.004
8224,66a3098690e84024ba12c193783530d1,298.15,101.0,Liquid,2,OCCOCCO,Solvent,0.20020000000000004,,O,Solvent,0.7998,,,,,,,,,,-1.172,0.0065,,,,,10.1016/j.tca.2009.06.004
8225,8417cb8adb154e31956e35fc2e8e0dea,298.15,101.0,Liquid,2,OCCOCCO,Solvent,0.10009999999999997,,O,Solvent,0.8999,,,,,,,,,,-0.857,0.005,,,,,10.1016/j.tca.2009.06.004
8226,ee52758164c048efac202cb3bd73b8eb,298.15,101.0,Liquid,2,OCCOCCO,Solvent,0.0998,,O,Solvent,0.9002,,,,,,,,,,-0.867,0.005,,,,,10.1016/j.tca.2009.06.004
8227,c408cf1c28c642eaa06ff17746bf4411,298.15,101.0,Liquid,2,OCCOCCO,Solvent,0.05020000000000002,,O,Solvent,0.9498,,,,,,,,,,-0.538,0.003,,,,,10.1016/j.tca.2009.06.004
8228,54ac7e213e214643a9fc34bc620e02da,298.15,101.0,Liquid,2,OCCOCCOCCO,Solvent,0.8709,,O,Solvent,0.1291,,,,,,,,,,-0.44,0.0025,,,,,10.1016/j.tca.2009.06.004
8229,7752b12a7bcd4747be406f4a86c42720,298.15,101.0,Liquid,2,OCCOCCOCCO,Solvent,0.7833,,O,Solvent,0.2167,,,,,,,,,,-0.787,0.0045,,,,,10.1016/j.tca.2009.06.004
8230,9c93071991b94f8cbc19b39013c401a4,298.15,101.0,Liquid,2,OCCOCCOCCO,Solvent,0.6855,,O,Solvent,0.3145,,,,,,,,,,-1.079,0.006,,,,,10.1016/j.tca.2009.06.004
8231,ee16131203ff4418bd4b10a216e1e5d8,298.15,101.0,Liquid,2,OCCOCCOCCO,Solvent,0.5984,,O,Solvent,0.4016,,,,,,,,,,-1.34,0.007,,,,,10.1016/j.tca.2009.06.004
8232,1f7f01af8d084481978974d4edcf4383,298.15,101.0,Liquid,2,OCCOCCOCCO,Solvent,0.49939999999999996,,O,Solvent,0.5006,,,,,,,,,,-1.606,0.0085,,,,,10.1016/j.tca.2009.06.004
8233,6eee2737e541403aa32b60cabfcaa718,298.15,101.0,Liquid,2,OCCOCCOCCO,Solvent,0.3994,,O,Solvent,0.6006,,,,,,,,,,-1.803,0.0095,,,,,10.1016/j.tca.2009.06.004
8234,44ef75ddc2764003a209d45d396858bb,298.15,101.0,Liquid,2,OCCOCCOCCO,Solvent,0.30010000000000003,,O,Solvent,0.6999,,,,,,,,,,-1.876,0.01,,,,,10.1016/j.tca.2009.06.004
