Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,SolvationFreeEnergy Value (kJ / mol),SolvationFreeEnergy Uncertainty (kJ / mol),Source
96cb4b7cadc24bde852616dd88e3c655,298.0,101.325,Liquid,2,ClCCl,Solvent,1.0,,CCO,Solute,,1,-15.98288,0.8368000000000001,10.13020/3eks-j059
1d6a0b565773451aaf5ade5ed18d5c7c,298.0,101.325,Liquid,2,ClCCl,Solvent,1.0,,Oc1ccccc1,Solute,,1,-31.380000000000003,0.8368000000000001,10.13020/3eks-j059
58e931d30dbe497d82505c707008fad9,298.0,101.325,Liquid,2,ClCCl,Solvent,1.0,,Cc1ccc(O)cc1,Solute,,1,-32.25864,0.8368000000000001,10.13020/3eks-j059
39b7f367b397468395336c19af59773d,298.0,101.325,Liquid,2,ClCCl,Solvent,1.0,,C1COCCO1,Solute,,1,-22.300720000000002,0.8368000000000001,10.13020/3eks-j059
bdd2da804a4d482ea93c95a1480c29a6,298.0,101.325,Liquid,2,ClCCl,Solvent,1.0,,Sc1ccccc1,Solute,,1,-29.748240000000003,0.8368000000000001,10.13020/3eks-j059
f7abf8c5da004ad1905cee94a6c175ca,298.0,101.325,Liquid,2,ClCCl,Solvent,1.0,,ClCCl,Solute,,1,-15.8992,0.8368000000000001,10.13020/3eks-j059
b8719944f9884c8c8586c757c02bbcd1,298.0,101.325,Liquid,2,ClCCl,Solvent,1.0,,Oc1ccc(Br)cc1,Solute,,1,-38.032560000000004,0.8368000000000001,10.13020/3eks-j059
84f21d179e6f4c3a974b83df752fce10,298.0,101.325,Liquid,2,ClCCl,Solvent,1.0,,O,Solute,,1,-11.00392,0.8368000000000001,10.13020/3eks-j059
869064752dff4708be8f9cc19e8ac9d2,298.0,101.325,Liquid,2,ClCCl,Solvent,1.0,,C[N+](=O)[O-],Solute,,1,-21.1292,0.8368000000000001,10.13020/3eks-j059
cd1885af3d9f4294a8049396e31d21ad,298.0,101.325,Liquid,2,CNC=O,Solvent,1.0,,CCCCCCCC,Solute,,1,-13.97456,0.8368000000000001,10.13020/3eks-j059
d75febf9cdd94379ae10c4cad6cd4918,298.0,101.325,Liquid,2,CNC=O,Solvent,1.0,,Cc1ccccc1,Solute,,1,-18.15856,0.8368000000000001,10.13020/3eks-j059
6e7c96d415ee4794bc68769d46f2f16a,298.0,101.325,Liquid,2,CNC=O,Solvent,1.0,,CCO,Solute,,1,-21.42208,0.8368000000000001,10.13020/3eks-j059
481dcd416c9241b6a8a4dcf0d15aacb9,298.0,101.325,Liquid,2,CNC=O,Solvent,1.0,,C1COCCO1,Solute,,1,-20.33424,0.8368000000000001,10.13020/3eks-j059
09441ab3997b4c949ac6a90a6f355fce,298.0,101.325,Liquid,2,CNC=O,Solvent,1.0,,CCC(C)=O,Solute,,1,-18.15856,0.8368000000000001,10.13020/3eks-j059
cd64e28f0514459184462abb0b137c33,298.0,101.325,Liquid,2,CNC=O,Solvent,1.0,,C[N+](=O)[O-],Solute,,1,-21.38024,0.8368000000000001,10.13020/3eks-j059
fbcef04582214d64881a7e35866a695a,298.0,101.325,Liquid,2,CNC=O,Solvent,1.0,,CNC=O,Solute,,1,-34.60168,0.8368000000000001,10.13020/3eks-j059
5a551ba7da084300862e0780d48dc996,298.0,101.325,Liquid,2,O=[N+]([O-])c1ccccc1,Solvent,1.0,,CO,Solute,,1,-12.259120000000001,0.8368000000000001,10.13020/3eks-j059
2db9c6a3cf2240ffa87f59de1ae033c8,298.0,101.325,Liquid,2,O=[N+]([O-])c1ccccc1,Solvent,1.0,,Oc1ccccc1,Solute,,1,-32.88624,0.8368000000000001,10.13020/3eks-j059
af942e0e2333474782cbeef79b099d2d,298.0,101.325,Liquid,2,O=[N+]([O-])c1ccccc1,Solvent,1.0,,Cc1ccccc1O,Solute,,1,-34.14144,0.8368000000000001,10.13020/3eks-j059
e4f2a16c4cb745838fd55512e82b5cac,298.0,101.325,Liquid,2,O=[N+]([O-])c1ccccc1,Solvent,1.0,,Cc1cccc(O)c1,Solute,,1,-30.501360000000002,0.8368000000000001,10.13020/3eks-j059
4aa913622e594e1eab6df5d198705a08,298.0,101.325,Liquid,2,O=[N+]([O-])c1ccccc1,Solvent,1.0,,Cc1ccc(O)cc1,Solute,,1,-34.01592,0.8368000000000001,10.13020/3eks-j059
5d9310bd970245168b413400fb264125,298.0,101.325,Liquid,2,O=[N+]([O-])c1ccccc1,Solvent,1.0,,CC(=O)O,Solute,,1,-19.99952,0.8368000000000001,10.13020/3eks-j059
4b8edf1f8d674fdba11d89c5d20dcae7,298.0,101.325,Liquid,2,O=[N+]([O-])c1ccccc1,Solvent,1.0,,CCC(=O)O,Solute,,1,-22.50992,0.8368000000000001,10.13020/3eks-j059
cb553c22dc2042b7a76f1767f863ccdf,298.0,101.325,Liquid,2,O=[N+]([O-])c1ccccc1,Solvent,1.0,,CCCC(=O)O,Solute,,1,-24.43456,0.8368000000000001,10.13020/3eks-j059
be5d1efb339b4bdab328a29337be2868,298.0,101.325,Liquid,2,O=[N+]([O-])c1ccccc1,Solvent,1.0,,CCCCC(=O)O,Solute,,1,-27.07048,0.8368000000000001,10.13020/3eks-j059
b0b60f48236644339d64f9bb1d1b54e9,298.0,101.325,Liquid,2,O=[N+]([O-])c1ccccc1,Solvent,1.0,,CCCCCC(=O)O,Solute,,1,-30.37584,0.8368000000000001,10.13020/3eks-j059
ae3a1c0fd23e4717bfea8836ab353f0e,298.0,101.325,Liquid,2,O=[N+]([O-])c1ccccc1,Solvent,1.0,,Nc1ccccc1,Solute,,1,-29.9156,0.8368000000000001,10.13020/3eks-j059
d66e40ec4b344280b2fd59aab08dec8f,298.0,101.325,Liquid,2,O=[N+]([O-])c1ccccc1,Solvent,1.0,,O=[N+]([O-])c1ccccc1,Solute,,1,-33.220960000000005,0.8368000000000001,10.13020/3eks-j059
e91282e6f867451b905114ff053ff960,298.0,101.325,Liquid,2,O=[N+]([O-])c1ccccc1,Solvent,1.0,,Oc1ccc(Br)cc1,Solute,,1,-40.83584,0.8368000000000001,10.13020/3eks-j059
6a1490c4f0d34a64abdee5bd2311cb96,298.0,101.325,Liquid,2,O=[N+]([O-])c1ccccc1,Solvent,1.0,,C[N+](=O)[O-],Solute,,1,-20.501600000000003,0.8368000000000001,10.13020/3eks-j059
4f489f1e5f034f5fba7209125e92e6f9,298.0,101.325,Liquid,2,O=[N+]([O-])c1ccccc1,Solvent,1.0,,OO,Solute,,1,-22.8028,0.8368000000000001,10.13020/3eks-j059
d907235a016546f883bd1996ed65e49a,298.0,101.325,Liquid,2,CC[N+](=O)[O-],Solvent,1.0,,CCCCCCCC,Solute,,1,-16.275760000000002,0.8368000000000001,10.13020/3eks-j059
a62cde85000f4dbead39fac31813c8dc,298.0,101.325,Liquid,2,CC[N+](=O)[O-],Solvent,1.0,,Cc1ccccc1,Solute,,1,-20.41792,0.8368000000000001,10.13020/3eks-j059
8b27afc479a841b2b8375dc4803880bc,298.0,101.325,Liquid,2,CC[N+](=O)[O-],Solvent,1.0,,CCO,Solute,,1,-16.65232,0.8368000000000001,10.13020/3eks-j059
6d1f86757779498a9acaccb613b65890,298.0,101.325,Liquid,2,CC[N+](=O)[O-],Solvent,1.0,,C1COCCO1,Solute,,1,-22.091520000000003,0.8368000000000001,10.13020/3eks-j059
6cebf361a4d448b0a5578701163afcae,298.0,101.325,Liquid,2,CC[N+](=O)[O-],Solvent,1.0,,CCC(C)=O,Solute,,1,-19.79032,0.8368000000000001,10.13020/3eks-j059
6463330308244be895ca4ac233a6c3bf,298.0,101.325,Liquid,2,CC[N+](=O)[O-],Solvent,1.0,,CC[N+](=O)[O-],Solute,,1,-23.137520000000002,0.8368000000000001,10.13020/3eks-j059
b18a77569272498fbe028b4888792841,298.0,101.325,Liquid,2,CC[N+](=O)[O-],Solvent,1.0,,C[N+](=O)[O-],Solute,,1,-22.3844,0.8368000000000001,10.13020/3eks-j059
398b299fe8f44a9a91a9e04da6d2f0e9,298.0,101.325,Liquid,2,C[N+](=O)[O-],Solvent,1.0,,CCCCCCCC,Solute,,1,-13.1796,0.8368000000000001,10.13020/3eks-j059
6716dd9b8c464e858656ab54beb137f1,298.0,101.325,Liquid,2,C[N+](=O)[O-],Solvent,1.0,,Cc1ccccc1,Solute,,1,-18.91168,0.8368000000000001,10.13020/3eks-j059
b6ca534361ee4a7bb63816fde5d0acad,298.0,101.325,Liquid,2,C[N+](=O)[O-],Solvent,1.0,,CCO,Solute,,1,-17.405440000000002,0.8368000000000001,10.13020/3eks-j059
6252ccf384f34ab88898cda572bd6606,298.0,101.325,Liquid,2,C[N+](=O)[O-],Solvent,1.0,,C1COCCO1,Solute,,1,-22.844640000000002,0.8368000000000001,10.13020/3eks-j059
1845497a305c44cf832cb8d3b6408bca,298.0,101.325,Liquid,2,C[N+](=O)[O-],Solvent,1.0,,CCC(C)=O,Solute,,1,-19.74848,0.8368000000000001,10.13020/3eks-j059
62c344297ae54aa28f90ffb42db05b23,298.0,101.325,Liquid,2,C[N+](=O)[O-],Solvent,1.0,,C[N+](=O)[O-],Solute,,1,-22.50992,0.8368000000000001,10.13020/3eks-j059
eef3795fe77340128775a280baa3825a,298.0,101.325,Liquid,2,C[N+](=O)[O-],Solvent,1.0,,O=C1CCCO1,Solute,,1,-22.8028,0.8368000000000001,10.13020/3eks-j059
59b197218f8046069acfabf50e05c408,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CO,Solute,,1,-5.39736,0.8368000000000001,10.13020/3eks-j059
92d20cfcc6c84b38abd44f8b4746a87f,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCO,Solute,,1,-8.9956,0.8368000000000001,10.13020/3eks-j059
15ba3b67d8f146ce95c2f03224ca9ba5,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCO,Solute,,1,-11.547839999999999,0.8368000000000001,10.13020/3eks-j059
f75f84f80e4b40dfb263a0082bb5a1ef,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCCO,Solute,,1,-15.77368,0.8368000000000001,10.13020/3eks-j059
7822701896584508819cfeb12ec8dc5e,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCCCO,Solute,,1,-16.40128,0.8368000000000001,10.13020/3eks-j059
49c81d640aba40149c0370625aa0fc08,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,Oc1ccccc1,Solute,,1,-23.4304,0.8368000000000001,10.13020/3eks-j059
3d521cfac5b14b0dacaa7142ed723e08,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCCCCO,Solute,,1,-20.79448,0.8368000000000001,10.13020/3eks-j059
c8dbeda750a14c3f86c88575693135d3,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,Cc1ccccc1O,Solute,,1,-25.940800000000003,0.8368000000000001,10.13020/3eks-j059
e3e2a2aec1b44320a15096f02aa5a317,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCCCCCO,Solute,,1,-23.51408,0.8368000000000001,10.13020/3eks-j059
4fab83b683994049b598cfa6b4343556,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCC(C)=O,Solute,,1,-13.388800000000002,0.8368000000000001,10.13020/3eks-j059
4c41f6ed9aed4fb0939a13fc230811b6,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCC(C)=O,Solute,,1,-16.610480000000003,0.8368000000000001,10.13020/3eks-j059
41ccedd51d5c42b69b805f7bdcd18cda,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCCC(C)=O,Solute,,1,-19.20456,0.8368000000000001,10.13020/3eks-j059
12a96193ae394ca7a33ea46a30f2eb57,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CC(=O)C(C)(C)C,Solute,,1,-17.530960000000004,0.8368000000000001,10.13020/3eks-j059
e1eb04d6b26f4aac9e724117a3cbd36b,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCCCC(C)=O,Solute,,1,-21.92416,0.8368000000000001,10.13020/3eks-j059
25d6e64c559b49d39007d20ffb330b45,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,COC(C)=O,Solute,,1,-12.63568,0.8368000000000001,10.13020/3eks-j059
3aae0ff7eb98414b9a6b7e8ab35d2beb,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCC(=O)OC,Solute,,1,-14.644,0.8368000000000001,10.13020/3eks-j059
82288520624a403381b28d6cbad720f1,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCOC(C)=O,Solute,,1,-14.434800000000001,0.8368000000000001,10.13020/3eks-j059
44218577769044e797aa1c1014aeb14f,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCOC(C)=O,Solute,,1,-17.02888,0.8368000000000001,10.13020/3eks-j059
5423010e64b2449284b8c1617024f92e,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCCC(=O)OC,Solute,,1,-20.2924,0.8368000000000001,10.13020/3eks-j059
70d7c1fe318740f88649b0f8cc19ee54,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCCOC(C)=O,Solute,,1,-19.622960000000003,0.8368000000000001,10.13020/3eks-j059
068dd66a06d542e9b74ed3baf8e17f81,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCCCC(=O)OC,Solute,,1,-23.05384,0.8368000000000001,10.13020/3eks-j059
5eae0c17f90148878a93ab14f79b24c1,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCCCOC(C)=O,Solute,,1,-22.300720000000002,0.8368000000000001,10.13020/3eks-j059
9dd1fa32a2e84158be4ea6489c54a9db,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCN,Solute,,1,-8.284320000000001,0.8368000000000001,10.13020/3eks-j059
520f15366fbb41908c5a44552fb788b3,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCN,Solute,,1,-12.384640000000001,0.8368000000000001,10.13020/3eks-j059
55bb1012f6ea4657afca5218b183c529,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCCN,Solute,,1,-14.8532,0.8368000000000001,10.13020/3eks-j059
226e136f55074d69bf4dda980d9d7325,298.0,101.325,Liquid,2,CCCCCCCCC,Solvent,1.0,,CCCCCCCCC,Solute,,1,-24.72744,0.8368000000000001,10.13020/3eks-j059
68373b2b4a6347f380602c201383d994,298.0,101.325,Liquid,2,CCCCCCCCCO,Solvent,1.0,,c1ccccc1,Solute,,1,-15.98288,0.8368000000000001,10.13020/3eks-j059
78b51ad2d0334cb59fa9857c51de2821,298.0,101.325,Liquid,2,CCCCCCCCCO,Solvent,1.0,,Cc1ccccc1,Solute,,1,-18.15856,0.8368000000000001,10.13020/3eks-j059
4f01143a00d94611892c2b4e14311230,298.0,101.325,Liquid,2,CCCCCCCCCO,Solvent,1.0,,CCc1ccccc1,Solute,,1,-19.288240000000002,0.8368000000000001,10.13020/3eks-j059
7fa3c0809e6b43f3a5c07db56083c663,298.0,101.325,Liquid,2,CCCCCCCCCO,Solvent,1.0,,Oc1ccccc1,Solute,,1,-36.02424,0.8368000000000001,10.13020/3eks-j059
5ecc2295144246709d73cff922ad69a6,298.0,101.325,Liquid,2,CCCCCCCCCO,Solvent,1.0,,CCN,Solute,,1,-16.819679999999998,0.8368000000000001,10.13020/3eks-j059
1cc727823af548879113e1e1a8781f76,298.0,101.325,Liquid,2,CCCCCCCCCO,Solvent,1.0,,CCCN,Solute,,1,-19.49744,0.8368000000000001,10.13020/3eks-j059
7daec9f74a5942f795a55e2cad4ff1bc,298.0,101.325,Liquid,2,CCCCCCCCCO,Solvent,1.0,,CCCCN,Solute,,1,-22.3844,0.8368000000000001,10.13020/3eks-j059
7db6230490f341cd885d2410ee7ca5f9,298.0,101.325,Liquid,2,CCCCCCCCCO,Solvent,1.0,,COCCO,Solute,,1,-23.472240000000003,0.8368000000000001,10.13020/3eks-j059
8e3854367d7c41abad86f3bf18f8b7f8,298.0,101.325,Liquid,2,CCCCCCCCCO,Solvent,1.0,,Oc1ccc(Br)cc1,Solute,,1,-43.34624,0.8368000000000001,10.13020/3eks-j059
83cfc4e84fda4c31a47a622f2ec997da,298.0,101.325,Liquid,2,CCCCCCCCCO,Solvent,1.0,,CCCCCCCCCO,Solute,,1,-37.8652,0.8368000000000001,10.13020/3eks-j059
a867cef98e1444cc8a342fdda3009e53,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCCCCCC,Solute,,1,-22.091520000000003,0.8368000000000001,10.13020/3eks-j059
160680ad7af243c08e6cffd82e3db040,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,Cc1ccccc1,Solute,,1,-20.166880000000003,0.8368000000000001,10.13020/3eks-j059
ff96af3ae882422bb2d37500f5a95acb,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CO,Solute,,1,-5.39736,0.8368000000000001,10.13020/3eks-j059
4de8ec055ab649b590fbcbaf2f5f1a5b,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCO,Solute,,1,-8.9956,0.8368000000000001,10.13020/3eks-j059
fc05099ff217485c89a25f8730b524b5,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCO,Solute,,1,-11.547839999999999,0.8368000000000001,10.13020/3eks-j059
6c42c21d6c064cb48998d84632c1bb49,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCCO,Solute,,1,-15.43896,0.8368000000000001,10.13020/3eks-j059
162fd5f43ba948cfa9d97020604dfa37,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCCCO,Solute,,1,-17.1544,0.8368000000000001,10.13020/3eks-j059
cb8e7bb1788843a891adf93ad01babe5,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,Oc1ccccc1,Solute,,1,-22.88648,0.8368000000000001,10.13020/3eks-j059
98f4a62678fa4ed4915945863627277e,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCCCCO,Solute,,1,-20.33424,0.8368000000000001,10.13020/3eks-j059
5cf8844af1404c018d5fa7b709a81f2a,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,Cc1ccccc1O,Solute,,1,-25.77344,0.8368000000000001,10.13020/3eks-j059
d0d7d51a9d9541f3a872a6dacb14b356,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,Cc1cccc(O)c1,Solute,,1,-21.71496,0.8368000000000001,10.13020/3eks-j059
3708681e4283432cad3b0bd2b351278c,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,Cc1ccc(O)cc1,Solute,,1,-25.898960000000002,0.8368000000000001,10.13020/3eks-j059
53f4b061f6ca43cb8ca75aa2d5d971e5,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCCCCCO,Solute,,1,-23.26304,0.8368000000000001,10.13020/3eks-j059
37d434836d05460b89567fb99d1122d9,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CC(C)=O,Solute,,1,-10.29264,0.8368000000000001,10.13020/3eks-j059
43b7555f33d04c19bc496699cba53eea,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCC(C)=O,Solute,,1,-13.556160000000002,0.8368000000000001,10.13020/3eks-j059
2b51045c59854fa98a16a8f98ba39d2e,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCC(C)=O,Solute,,1,-16.610480000000003,0.8368000000000001,10.13020/3eks-j059
bb1e3b9073f34c57a179e5de2ec968d1,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCCC(C)=O,Solute,,1,-19.246399999999998,0.8368000000000001,10.13020/3eks-j059
93a5f6585c554f348ae7ee8f40f39244,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CC(=O)C(C)(C)C,Solute,,1,-17.61464,0.8368000000000001,10.13020/3eks-j059
7b8e2762a35a48c182deac898db376e9,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCCCC(C)=O,Solute,,1,-21.966,0.8368000000000001,10.13020/3eks-j059
cfec57ddfd1d44ec9309f4ad5a618434,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,COC(C)=O,Solute,,1,-12.803040000000001,0.8368000000000001,10.13020/3eks-j059
334e35ce417b4bb086b63c852ba9540e,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCC(=O)OC,Solute,,1,-14.93688,0.8368000000000001,10.13020/3eks-j059
e1bc3307b850452e8f2cc339a67e9500,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCOC(C)=O,Solute,,1,-14.56032,0.8368000000000001,10.13020/3eks-j059
378bfa68c50f42fc8420ce6d710ac9aa,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCOC(C)=O,Solute,,1,-17.11256,0.8368000000000001,10.13020/3eks-j059
316a9854bf0e4094abcc9c9a9b94f688,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCCC(=O)OC,Solute,,1,-20.33424,0.8368000000000001,10.13020/3eks-j059
f1f22c4c25b44e52ba62c74c2c1523f7,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCCOC(C)=O,Solute,,1,-20.0832,0.8368000000000001,10.13020/3eks-j059
06996d84ad98463a9bf61bfe03516819,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCCCC(=O)OC,Solute,,1,-23.137520000000002,0.8368000000000001,10.13020/3eks-j059
4a4c410934cc4823b75da5a1f20892fa,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCCCOC(C)=O,Solute,,1,-22.426240000000004,0.8368000000000001,10.13020/3eks-j059
8fbb195cd50e4838ba49c35e188e0de9,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCN,Solute,,1,-8.53536,0.8368000000000001,10.13020/3eks-j059
0537fa5baddb46a38b8c391455aad69b,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCN,Solute,,1,-12.552,0.8368000000000001,10.13020/3eks-j059
4255060c373d454ea6580fae0cff4242,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCCCN,Solute,,1,-14.39296,0.8368000000000001,10.13020/3eks-j059
4ac2b5eca6bd40669122575afc4727ed,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCNCC,Solute,,1,-14.309280000000001,0.8368000000000001,10.13020/3eks-j059
4dde681d21e34a16b75b778cdc6a16e4,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,Cc1cnccn1,Solute,,1,-19.664800000000003,0.8368000000000001,10.13020/3eks-j059
b04968c469784e21bb242d61d8b47d9f,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,Nc1ccccc1,Solute,,1,-20.25056,0.8368000000000001,10.13020/3eks-j059
d1eb634c489546cd8846f27122056f34,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCC[N+](=O)[O-],Solute,,1,-16.5268,0.8368000000000001,10.13020/3eks-j059
8500bd89c9c54ed4a18f5200ad34ac56,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,CCc1cnccn1,Solute,,1,-23.05384,0.8368000000000001,10.13020/3eks-j059
57350b3303b54b0e8a11da9cd8c1c28a,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,Cc1ccccc1N,Solute,,1,-25.35504,0.8368000000000001,10.13020/3eks-j059
06211b83380e4f68acaf1a76e246be51,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,Cc1cccc(N)c1,Solute,,1,-25.731600000000004,0.8368000000000001,10.13020/3eks-j059
417b7023a7ba4e428bed11c680ad5212,298.0,101.325,Liquid,2,CCCCCCCC,Solvent,1.0,,Cc1ccc(N)cc1,Solute,,1,-25.104,0.8368000000000001,10.13020/3eks-j059
9b37e98c8ad946ceb6c45fe714a8621d,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,C,Solute,,1,2.13384,0.8368000000000001,10.13020/3eks-j059
b9ac421ae6cd45b98b007ddbc541b8c8,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,CC,Solute,,1,-2.67776,0.8368000000000001,10.13020/3eks-j059
533fee543e684b32b9d617ff3dd806f8,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,CCC,Solute,,1,-5.27184,0.8368000000000001,10.13020/3eks-j059
b7c05125397641049ce6c867dc6e3946,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,CCCC,Solute,,1,-7.782240000000001,0.8368000000000001,10.13020/3eks-j059
015c4e4e3f464889b89ded6418620bdd,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,CCCCC,Solute,,1,-10.250800000000002,0.8368000000000001,10.13020/3eks-j059
ddb987c1910d47449ee6f8dd9f6b0321,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,CCCCCC,Solute,,1,-12.59384,0.8368000000000001,10.13020/3eks-j059
4cb4e8c3f3d84a8aba1d0255f8390f4a,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,CCCCCCC,Solute,,1,-15.64816,0.8368000000000001,10.13020/3eks-j059
da524cf50fbb4513b0aa1c05e5e38ba2,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,CCCCCCCC,Solute,,1,-17.48912,0.8368000000000001,10.13020/3eks-j059
d7d52d37ef244b23b96a10e0cb1e57b4,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,CC(C)C,Solute,,1,-6.0668,0.8368000000000001,10.13020/3eks-j059
b9943192fd43494fbf3dfe4a387e39ce,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,CC(C)(C)C,Solute,,1,-7.28016,0.8368000000000001,10.13020/3eks-j059
97bdf962f83047c583f4a24cc3e3bc76,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,C1CC1,Solute,,1,-6.694400000000001,0.8368000000000001,10.13020/3eks-j059
6624e2b148a242cebc772a7ac30798fc,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,C1CCCC1,Solute,,1,-11.0876,0.8368000000000001,10.13020/3eks-j059
e67686bc01c34b99895ae5ba2703a462,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,C1CCCCC1,Solute,,1,-14.47664,0.8368000000000001,10.13020/3eks-j059
220f457546244bc7b5905a107563e0ad,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,CC1CCCCC1,Solute,,1,-13.43064,0.8368000000000001,10.13020/3eks-j059
f90cdfdd1f8241419554a3a16a98518a,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,C=C,Solute,,1,-1.12968,0.8368000000000001,10.13020/3eks-j059
9547d84f445a440d9d1bc17fc8fd8a14,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,C=CC,Solute,,1,-4.76976,0.8368000000000001,10.13020/3eks-j059
262bd0496d1844a4bc77517188041446,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,C=C(C)C,Solute,,1,-8.49352,0.8368000000000001,10.13020/3eks-j059
b6bcbbac5bd640aea1b1eb4e3339bf92,298.0,101.325,Liquid,2,CCCCCCCCO,Solvent,1.0,,C=CCC,Solute,,1,-7.90776,0.8368000000000001,10.13020/3eks-j059
